! SHMS reconstruction optics, created 2 April 2018
! fit MC data with dipole shift by 2%, optimized with data Jan 2018
! Shift yfp by -0.429871 cm, pphi_offset = -8.681269905e-04
! -8.681269905e-04  1.290565047e-04  6.963085752e-04 (0000)
! 2018/04/02
! delta from  new  to carbon elastic
 ---------------------------------------------------------------------
      0.277714223    -0.046726452    0.0303003269     0.667153399 10000
       -1.4190911    0.0894882509   -0.0264692136    -0.265706749 01000
    0.00586545151    -0.743039755      0.31336603  -0.00128007291 00100
    -0.0669934763      1.32890907     -2.00383133   -0.0894340584 00010
     -0.594843525   -0.0615813286  -0.00782500424     -1.95819072 20000
       3.55617641      1.01368806    -0.282209078      14.5254699 11000
      -2.72955867     -3.62568103      1.22461942     -14.7683128 02000
   -0.00355263974      4.23561109    -0.934708949     -0.67421213 10100
     0.0261061139      -2.8355737      1.18673893       1.6860641 01100
     0.0860439863    -0.404982951     0.111223866     -1.06471281 00200
     -0.384134654     -42.7701031       8.4994858     -0.38616236 10010
       1.40945027      27.2807165     -8.01202603      2.63422556 01010
     -0.288662619      3.02091118    -0.884350621      1.82692667 00110
      0.332807737     -2.66784659     0.157734115      2.16863555 00020
       3.55910154    -0.972794418     0.565706832      6.95241266 30000
      -32.0813773      4.80831878     -4.04216086     -71.1762972 21000
       79.9133645      -12.504416      10.7496258      218.345425 12000
      -43.0914819      -1.7400543     -2.04171293     -149.452012 03000
    -0.0234376614     -23.0177786      3.44610426    -0.131920908 20100
       2.29102982      144.570771     -19.1523295      31.2372059 11100
      -9.09646548     -179.268583         10.2706     -101.143387 02100
    -0.0087477737     -1.14906256    -0.716223593      10.8913494 10200
      -1.52756329      13.3916006     -4.21242364    -0.267031569 01200
     -0.768423093      2.53681742      -1.8728708    -0.170683087 00300
     -0.785427398      238.893561     -41.0204852     -16.8303129 20010
      -11.5254308      -1540.2991      253.753966     -67.3108236 11010
       45.0444744      2114.55938     -254.393953      322.020556 02010
      -3.78679622      -3.6185284      15.6674455     -182.352086 10110
       39.9353543     -113.468448      14.0916352      240.872342 01110
       6.19419781      3.70530557      14.6507037     -5.74748554 00210
       48.2957238      55.6267092     -58.3488061      460.460434 10020
      -334.538544      157.066647      15.7763085      -1535.5001 01020
      -32.4877821     -333.285913     -30.8132626      3.60570705 00120
